station_code,cust_id,first_dw_billdate,last_dw_billdate,zw_day,day_num,total_num,total_fee,bill_num,kz_total_num,kz_total_fee,kz_bill_num,th_total_num,th_total_fee,th_bill_num,cancel_total_num,cancel_total_fee,cancel_bill_num,avg_day,median_day,stddev_day
1003,162125,2018/11/22 0:00,2019/8/16 0:00,267,8,-38,1822,13,-37,1422,12,2,-50,1,0,0,0,38.14285714,6,47.69674613
1003,162357,2018/11/24 0:00,2019/8/28 0:00,277,31,-115,3184,36,-115,3184,36,0,0,0,0,0,0,9.233333333,5,10.71660187
1003,162363,2018/11/25 0:00,2019/5/2 0:00,158,15,-61,6606,17,-44,1276,11,2,-20,1,0,0,0,11.28571429,9.5,6.953196299
1003,162585,2018/11/27 0:00,2019/2/19 0:00,84,2,-3,208,2,-3,208,2,0,0,0,0,0,0,84,84,0
1003,163097,2018/12/1 0:00,2018/12/1 0:00,0,1,-1,350,1,0,0,0,0,0,0,0,0,0,\N,\N,\N
1003,163224,2018/12/2 0:00,2018/12/2 0:00,0,1,-1,140,1,-1,140,1,0,0,0,0,0,0,\N,\N,\N
1003,163269,2018/12/2 0:00,2019/3/18 0:00,106,2,-2,620,2,0,0,0,0,0,0,0,0,0,106,106,0
1003,163453,2018/12/4 0:00,2019/9/1 0:00,271,59,-252,7402.01,76,-241,6921,72,3,-49,2,0,0,0,4.672413793,2.5,4.786431725
1003,163911,2018/12/8 0:00,2018/12/8 0:00,0,1,-40,180,1,-40,180,1,0,0,0,0,0,0,\N,\N,\N
1003,164150,2018/12/8 0:00,2019/8/24 0:00,259,24,-88,8461.03,38,-87,7861.03,37,2,-295,2,0,0,0,11.26086957,6,14.17964675
1003,165896,2018/12/12 0:00,2019/9/1 0:00,263,12,-23,2357,12,-22,1977,11,0,0,0,0,0,0,23.90909091,14,21.08189463
1003,166258,2018/12/15 0:00,2019/8/20 0:00,248,31,-51,7701,35,-26,3206,17,7,-675,3,0,0,0,8.266666667,4,12.48981808
1003,166803,2018/12/17 0:00,2019/5/8 0:00,142,3,-17,660,3,-17,660,3,0,0,0,0,0,0,71,71,56
1003,168994,2018/12/30 0:00,2019/2/24 0:00,56,3,-5,1390,4,0,0,0,1,-350,1,0,0,0,28,28,0
1003,170123,2019/1/7 0:00,2019/8/12 0:00,217,23,-202,10835.5,35,-194,8022.5,30,4,-270,2,0,0,0,9.863636364,7.5,9.006540323
1003,170372,2019/1/9 0:00,2019/1/9 0:00,0,1,-2,920,1,0,0,0,0,0,0,0,0,0,\N,\N,\N
1003,170932,2019/1/10 0:00,2019/1/31 0:00,21,2,0,0,2,0,0,2,28,-652,1,0,0,0,21,21,0
1003,174698,2019/1/28 0:00,2019/6/13 0:00,136,4,-16,195,4,-16,195,4,0,0,0,0,0,0,45.33333333,61,30.26916289
1003,174776,2019/2/15 0:00,2019/2/15 0:00,0,1,-3,570,1,0,0,0,0,0,0,0,0,0,\N,\N,\N
1003,175296,2019/3/28 0:00,2019/7/5 0:00,99,6,-29,1578,7,-24,108,1,3,-1270,2,0,0,0,19.8,3,32.68883601
1003,176139,2019/2/27 0:00,2019/7/24 0:00,147,5,-5,629,6,-3,49,2,1,-600,1,0,0,0,36.75,21.5,38.544617
1003,176564,2019/2/21 0:00,2019/2/21 0:00,0,1,-1,450,1,0,0,0,0,0,0,0,0,0,\N,\N,\N
1003,176651,2019/2/23 0:00,2019/9/2 0:00,191,10,-552,171616.3,12,0,0,0,3,-677,2,0,0,0,21.22222222,22,16.96910773
1003,176892,2019/2/24 0:00,2019/3/24 0:00,28,3,-8,3925,3,0,0,0,0,0,0,0,0,0,14,14,13
1003,177349,2019/2/27 0:00,2019/5/8 0:00,70,6,-46,1788,7,-46,1788,7,1,-55,1,0,0,0,14,16,10.78888317
1003,178762,2019/3/9 0:00,2019/8/18 0:00,162,9,-74,1931,11,-73,1930,11,3,-30,1,0,0,0,20.25,16.5,14.64368465
1003,178892,2019/3/9 0:00,2019/7/29 0:00,142,6,-11,1769,6,-4,159,3,0,0,0,0,0,0,28.4,22,23.62710308
1003,180734,2019/3/20 0:00,2019/8/23 0:00,156,32,-106,4204.01,43,-104,3624.01,40,5,-565,4,1,-55,1,5.032258065,3,4.561294885
1003,180980,2019/3/22 0:00,2019/8/20 0:00,151,18,-475,11205.12,31,-448,7785,26,2,-14,1,0,0,0,8.882352941,5,9.177224705
1003,182367,2019/3/30 0:00,2019/8/29 0:00,152,63,-868,19855.02,96,-838,18134.65,86,11,-804,4,0,0,0,2.451612903,2,1.52058371
1003,185785,2019/5/29 0:00,2019/9/2 0:00,96,74,-1192,50955.72,95,0,0,0,0,0,0,0,0,0,1.315068493,1,0.638420833
1003,186620,2019/4/17 0:00,2019/8/27 0:00,132,7,-11,919,7,-10,649,6,1,-30,1,0,0,0,22,11,21.31509637
1003,189298,2019/4/28 0:00,2019/4/28 0:00,0,1,-2,200,1,0,0,0,0,0,0,0,0,0,\N,\N,\N
1003,189447,2019/4/30 0:00,2019/4/30 0:00,0,1,-34,11010,1,0,0,0,0,0,0,0,0,0,\N,\N,\N
1003,189719,2019/4/30 0:00,2019/4/30 0:00,0,1,-1,200,1,0,0,0,0,0,0,0,0,0,\N,\N,\N
1003,192043,2019/5/8 0:00,2019/9/1 0:00,116,51,-447,23713.81,63,-385,17583.4,44,0,0,0,0,0,0,2.32,1,2.266627451
1003,192227,2019/5/10 0:00,2019/5/10 0:00,0,1,-5,1440,1,0,0,0,0,0,0,0,0,0,\N,\N,\N
1003,192589,2019/5/10 0:00,2019/5/10 0:00,0,1,-36,720,1,0,0,0,0,0,0,0,0,0,\N,\N,\N
1003,192621,2019/5/10 0:00,2019/8/30 0:00,112,21,-81,18430.64,29,-22,300.5,8,0,0,0,0,0,0,5.6,3.5,5.06359556
1003,192920,2019/5/14 0:00,2019/8/23 0:00,101,10,-15,1098,11,-8,418,7,1,-25,1,0,0,0,11.22222222,11,5.553332889
1003,193388,2019/5/15 0:00,2019/7/17 0:00,63,2,-79,2552,5,-74,972,4,0,0,0,0,0,0,63,63,0
1003,195633,2019/5/21 0:00,2019/5/21 0:00,0,1,-1,680,1,0,0,0,0,0,0,0,0,0,\N,\N,\N
1003,197144,2019/6/11 0:00,2019/7/11 0:00,30,3,-3,340,3,-3,340,3,0,0,0,0,0,0,15,15,13
1003,198128,2019/5/28 0:00,2019/7/18 0:00,51,7,-366,8026.06,9,-356,6206.06,8,0,0,0,0,0,0,8.5,4,10.38829469
1003,198152,2019/8/7 0:00,2019/8/7 0:00,0,1,-1,30,1,-1,30,1,0,0,0,0,0,0,\N,\N,\N
1003,198321,2019/5/30 0:00,2019/7/9 0:00,40,2,-3,350,2,0,0,0,0,0,0,0,0,0,40,40,0
1003,199481,2019/6/3 0:00,2019/7/24 0:00,51,3,-8,1313,3,-5,413,1,0,0,0,0,0,0,25.5,25.5,3.5
1003,199997,2019/6/4 0:00,2019/8/1 0:00,58,5,-12,595,5,-12,595,5,0,0,0,0,0,0,14.5,12,10.30776406
1003,200315,2019/6/5 0:00,2019/8/22 0:00,78,4,-4,1070,4,-1,300,1,0,0,0,0,0,0,26,22,12.56980509
1003,200761,2019/6/20 0:00,2019/8/29 0:00,70,18,-51,1464,27,-47,1396,25,2,-57,2,0,0,0,4.117647059,4,2.654238629
1003,200869,2019/8/10 0:00,2019/9/2 0:00,23,2,-3,770,3,0,0,0,0,0,0,0,0,0,23,23,0
1003,201254,2019/6/10 0:00,2019/6/10 0:00,0,1,-1,45,1,-1,45,1,0,0,0,0,0,0,\N,\N,\N
1003,201802,2019/6/13 0:00,2019/6/13 0:00,0,1,-20,600,1,0,0,0,0,0,0,0,0,0,\N,\N,\N
1003,201901,2019/6/13 0:00,2019/7/31 0:00,48,2,-3,410,3,-2,170,3,1,-55,1,0,0,0,48,48,0
1003,202036,2019/6/14 0:00,2019/6/14 0:00,0,1,-4,480,1,-2,420,1,0,0,0,0,0,0,\N,\N,\N
1003,202770,2019/6/17 0:00,2019/6/21 0:00,4,2,-3,2220,2,0,0,0,0,0,0,0,0,0,4,4,0
1003,204336,2019/6/22 0:00,2019/8/13 0:00,52,2,-7,865,3,-7,865,3,1,-20,1,0,0,0,52,52,0
1003,204526,2019/6/23 0:00,2019/9/2 0:00,71,37,-482,14491.65,54,-446,13561.57,48,28,-1399,4,0,0,0,1.972222222,1.5,1.481105276
1003,204899,2019/6/24 0:00,2019/7/21 0:00,27,2,-6,555,2,-5,275,1,0,0,0,0,0,0,27,27,0
1003,205774,2019/6/29 0:00,2019/8/6 0:00,38,3,-22,6470.03,3,0,0,0,0,0,0,0,0,0,19,19,11
1003,205943,2019/6/28 0:00,2019/6/28 0:00,0,1,-2,240,1,0,0,0,0,0,0,0,0,0,\N,\N,\N
1003,205970,2019/6/28 0:00,2019/8/27 0:00,60,8,-13,361,8,-13,361,8,0,0,0,0,0,0,8.571428571,3,11.70905807
1003,206003,2019/6/28 0:00,2019/8/21 0:00,54,3,-2059,600334,5,-2059,600334,5,0,0,0,0,0,0,27,27,23
1003,206004,2019/6/28 0:00,2019/8/21 0:00,54,3,-1443,429063,4,-1443,429063,4,0,0,0,0,0,0,27,27,23
1003,206005,2019/6/28 0:00,2019/8/21 0:00,54,3,-2813,734052,5,-2813,734052,5,0,0,0,0,0,0,27,27,23
1003,206399,2019/6/30 0:00,2019/8/30 0:00,61,11,-23,598,13,-23,598,13,0,0,0,0,0,0,6.1,6,4.392038251
1003,206526,2019/6/30 0:00,2019/8/26 0:00,57,9,-9,731,9,-8,701,7,2,-550,2,0,0,0,7.125,6,6.029873548
1003,206533,2019/6/30 0:00,2019/8/7 0:00,38,3,-13,1035,4,-11,105,2,0,0,0,0,0,0,19,19,1
1003,208645,2019/7/10 0:00,2019/7/26 0:00,16,2,-10,642,2,-10,642,2,0,0,0,0,0,0,16,16,0
1003,208741,2019/7/10 0:00,2019/7/10 0:00,0,1,-6,60,1,-6,60,1,0,0,0,0,0,0,\N,\N,\N
1003,208842,2019/7/31 0:00,2019/8/24 0:00,24,4,-5,190,6,-5,190,6,1,-41,1,0,0,0,8,8,5.715476066
1003,209856,2019/7/15 0:00,2019/8/1 0:00,17,2,-4,1860,2,0,0,0,0,0,0,0,0,0,17,17,0
1003,211136,2019/7/21 0:00,2019/8/29 0:00,39,9,-80,3791.16,10,-64,736,7,0,0,0,0,0,0,4.875,4.5,4.106016926
1003,211500,2019/7/22 0:00,2019/9/1 0:00,41,8,-50,1979.15,13,-14,229,8,0,0,0,0,0,0,5.857142857,4,6.423807759
1003,211641,2019/7/22 0:00,2019/8/29 0:00,38,2,-6,2530,2,0,0,0,0,0,0,0,0,0,38,38,0
1003,211906,2019/7/23 0:00,2019/7/23 0:00,0,1,-3,62,2,-3,62,2,0,0,0,0,0,0,\N,\N,\N
1003,212818,2019/7/28 0:00,2019/7/28 0:00,0,1,-1,206,1,0,0,0,0,0,0,0,0,0,\N,\N,\N
1003,217408,2019/8/6 0:00,2019/8/6 0:00,0,1,-5,315,1,-5,315,1,0,0,0,0,0,0,\N,\N,\N
1003,218850,2019/8/13 0:00,2019/8/27 0:00,14,5,-9,591,7,-8,424,6,0,0,0,1,-35,1,3.5,4,1.658312395
1003,221355,2019/8/23 0:00,2019/8/23 0:00,0,1,-24,100.08,1,0,0,0,0,0,0,0,0,0,\N,\N,\N
1003,222802,2019/8/29 0:00,2019/8/29 0:00,0,1,-4,2120,1,0,0,0,0,0,0,0,0,0,\N,\N,\N
1003,223374,2019/9/1 0:00,2019/9/1 0:00,0,1,-1,410,1,0,0,0,0,0,0,0,0,0,\N,\N,\N
1004,3885,2018/5/31 0:00,2018/11/16 0:00,169,6,-42,8439,6,-29,2639,1,0,0,0,0,0,0,33.8,31,25.8178233
1004,3914,2018/7/4 0:00,2019/8/25 0:00,417,24,-233,60852.5,28,-34,691.5,3,2,-680,1,1,-370,1,18.13043478,13,18.34050957
1004,3933,2018/6/17 0:00,2018/6/17 0:00,0,1,-45,280,1,-45,280,1,0,0,0,0,0,0,\N,\N,\N
1004,3974,2018/5/10 0:00,2019/7/16 0:00,432,26,-281,91010,29,0,0,0,0,0,0,0,0,0,17.28,11,14.91715791
1004,111736,2018/7/30 0:00,2019/5/24 0:00,298,3,-11,412,3,-7,112,3,0,0,0,0,0,0,149,149,106
1004,124312,2018/1/31 0:00,2018/12/4 0:00,307,60,-269,15134.5,79,-243,10314.5,71,39,-673,5,0,0,0,5.203389831,2,9.687979029
1004,124313,2018/1/31 0:00,2019/9/2 0:00,579,80,-633,35195,94,-403,7889,46,12,-2198,8,0,0,0,7.329113924,4,10.67319074
1004,124314,2018/1/31 0:00,2019/9/2 0:00,579,88,-802,50887.5,120,-404,19535.5,63,13,-2709.8,9,0,0,0,6.655172414,4,6.909642748
1004,124315,2018/1/31 0:00,2019/8/22 0:00,568,52,-366,14064.5,60,-313,10018.5,47,3,-936,2,0,0,0,11.1372549,5,16.33475737
1004,124316,2018/1/31 0:00,2019/8/26 0:00,572,56,-847,31174,65,-624,24527,47,4,-425,2,0,0,0,10.4,7,10.16339242
1004,124317,2018/1/31 0:00,2019/9/2 0:00,579,81,-192,20376,96,-163,11616,75,4,-80,1,0,0,0,7.2375,4.5,8.482693779
1004,124318,2018/1/31 0:00,2019/9/1 0:00,578,78,-520,25946,83,-309,7731,36,1,-145,1,0,0,0,7.506493506,5,7.812117422
1004,124319,2018/1/31 0:00,2019/9/2 0:00,579,46,-2196,93340,51,-1997,75380,42,0,0,0,0,0,0,12.86666667,10,10.03903492
1004,124320,2018/1/31 0:00,2019/8/15 0:00,561,36,-181,9407,38,-157,5212,17,27,-995,4,0,0,0,16.02857143,10,26.8960812
1004,124321,2018/1/31 0:00,2019/8/16 0:00,562,15,-547,10236,19,-535,6313,16,13,-80,1,0,0,0,40.14285714,16.5,60.51901371
1004,124322,2018/1/31 0:00,2019/8/25 0:00,571,17,-221,17279,19,-123,4829,10,1,-12,1,0,0,0,35.6875,19.5,49.21346202
1004,124323,2018/1/31 0:00,2019/9/2 0:00,579,79,-645,13285,98,-638,11365,96,33,-885,12,1,-81,1,7.423076923,4,8.689101973
1004,124324,2018/1/31 0:00,2019/5/31 0:00,485,8,-118,7436.5,8,-98,756.5,3,0,0,0,0,0,0,69.28571429,63,48.60251106
1004,124325,2018/1/31 0:00,2019/8/9 0:00,555,14,-1895,59576.84,15,-860,13336.88,13,2,0,1,0,0,0,42.69230769,19,74.63076765
1004,124326,2018/1/31 0:00,2018/12/31 0:00,334,48,-218,16593,57,-165,2213,13,5,-924,3,0,0,0,7.106382979,5,6.857932331
1004,124327,2018/1/31 0:00,2019/7/21 0:00,536,162,-1392,63666,240,-1145,23018.5,141,11,-1242,5,0,0,0,3.329192547,2,5.786873557
1004,124328,2018/1/31 0:00,2019/9/2 0:00,579,111,-1381,70754,137,-1165,42579,88,6,-1052,4,106,-9192,2,5.263636364,3,8.178327538
1004,124329,2018/1/31 0:00,2019/6/16 0:00,501,5,-34,1881,5,-34,1881,5,0,0,0,0,0,0,125.25,43,156.9830803
1004,124330,2018/1/31 0:00,2019/8/30 0:00,576,40,-83,11779,45,-44,1227,10,3,-625,3,0,0,0,14.76923077,10,17.87486638
1004,124331,2018/1/31 0:00,2018/4/16 0:00,75,8,-107,6045,8,-107,6045,8,0,0,0,0,0,0,10.71428571,4,9.345958419
1004,124332,2018/2/28 0:00,2019/8/29 0:00,547,55,-416,7844.5,60,-360,4525.5,42,8,-355,3,0,0,0,10.12962963,7,12.57134646
1004,124333,2018/2/28 0:00,2019/8/24 0:00,542,13,-144,28455,16,-62,502,3,2,-590,1,0,0,0,45.16666667,40.5,38.59368112
1004,124334,2018/2/28 0:00,2019/8/5 0:00,523,19,-31,4502.5,21,-12,1141.5,5,0,0,0,0,0,0,29.05555556,22,28.26161948
1004,124335,2018/2/28 0:00,2019/9/1 0:00,550,20,-157,4986,21,-146,2156,12,0,0,0,0,0,0,28.94736842,25,32.76466917
1004,124336,2018/2/28 0:00,2019/8/30 0:00,548,40,-121,42697,47,-10,170,7,5,-1600,4,0,0,0,14.05128205,7,19.90870022
1004,124337,2018/2/28 0:00,2018/5/16 0:00,77,5,-10,130,5,-10,130,5,1,-79,1,0,0,0,19.25,16,9.653367288
1004,124338,2018/2/28 0:00,2019/8/31 0:00,549,83,-412,28283,107,-352,15943,74,6,-228,2,0,0,0,6.695121951,3,12.42998835
1004,124339,2018/2/28 0:00,2019/9/1 0:00,550,172,-1160,58837.5,219,-904,31412.5,155,9,-1124,8,0,0,0,3.216374269,2,4.350837892
1004,124340,2018/3/19 0:00,2019/7/26 0:00,494,6,-10,2133,6,-5,343,1,0,0,0,0,0,0,98.8,16,124.0748161
1004,124341,2018/3/19 0:00,2019/8/30 0:00,529,97,-1293,49326.6,126,-1138,30916.5,99,30,-1816,6,0,0,0,5.510416667,3,6.406368563
1004,124342,2018/3/19 0:00,2019/7/31 0:00,499,13,-52,3326,13,-41,1296,4,0,0,0,0,0,0,41.58333333,32,36.10507428
1004,124343,2018/3/19 0:00,2019/7/29 0:00,497,19,-173,9223,21,-163,6503,13,0,0,0,0,0,0,27.61111111,10,49.46619372
1004,124344,2018/3/19 0:00,2019/8/23 0:00,522,128,-1533,49832,173,-1225,34291,116,26,-2030,3,0,0,0,4.11023622,2,4.891304105
1004,124345,2018/3/19 0:00,2019/9/2 0:00,532,135,-736,22218,203,-634,12627,127,27,-3120,13,21,-1090,3,3.970149254,2,5.247515828
1004,124346,2018/3/19 0:00,2019/6/8 0:00,446,4,-9,1801,4,-5,131,1,0,0,0,0,0,0,148.6666667,125,43.74420597
1004,125727,2018/3/22 0:00,2019/9/2 0:00,529,14,-96,3813,14,-87,773,6,18,-225,1,0,0,0,40.69230769,13,89.20623005
1004,125730,2018/3/22 0:00,2018/7/10 0:00,110,2,-2,60,2,-2,60,2,0,0,0,0,0,0,110,110,0
1004,125746,2018/3/22 0:00,2019/8/22 0:00,518,113,-1172,45723,170,-880,14153,104,26,-2676,15,0,0,0,4.625,3,4.545651376
1004,125778,2018/3/22 0:00,2018/4/5 0:00,14,2,-3,55,2,-3,55,2,0,0,0,0,0,0,14,14,0
1004,127572,2018/4/1 0:00,2018/5/26 0:00,55,6,-9,3620,8,0,0,0,1,-370,1,0,0,0,11,6,7.949842766
1004,127574,2018/4/1 0:00,2018/8/21 0:00,142,4,-8,4095,4,0,0,0,0,0,0,0,0,0,47.33333333,52,35.26408308
1004,127578,2018/4/1 0:00,2019/8/25 0:00,511,99,-444,35115.5,111,-339,3015.5,19,0,0,0,0,0,0,5.214285714,3,4.723475891
1004,127619,2018/5/19 0:00,2018/7/1 0:00,43,4,-20,1027,4,-18,327,2,0,0,0,0,0,0,14.33333333,9,8.993825042
1004,127653,2018/4/3 0:00,2019/9/2 0:00,517,320,-1468,64765.5,545,-1246,23386.5,387,26,-3430,12,0,0,0,1.620689655,1,1.210071953
1004,127719,2018/4/2 0:00,2019/7/13 0:00,467,6,-34,3937,9,-23,697,7,0,0,0,0,0,0,93.4,54,84.06093028
1004,127727,2018/4/2 0:00,2018/4/18 0:00,16,2,-9,3780,2,0,0,0,0,0,0,0,0,0,16,16,0
1004,128413,2018/4/6 0:00,2019/9/2 0:00,514,19,-22,6565,19,-1,25,1,0,0,0,0,0,0,28.55555556,21.5,26.83327582
1004,128428,2018/4/6 0:00,2019/3/12 0:00,340,6,-6,1900,6,0,0,0,0,0,0,0,0,0,68,38,82.84684665
1004,128642,2018/4/8 0:00,2019/6/9 0:00,427,14,-47,18050,14,0,0,0,0,0,0,0,0,0,32.84615385,22,34.4848822
1004,128916,2018/4/9 0:00,2018/9/5 0:00,149,5,-26,10985.5,5,-2,85.5,1,0,0,0,0,0,0,37.25,34.5,17.12271883
1004,130004,2018/4/14 0:00,2019/8/28 0:00,501,34,-97,38512,34,0,0,0,0,0,0,0,0,0,15.18181818,10,13.62807829
1004,130027,2018/4/14 0:00,2019/7/22 0:00,464,10,-82,15545,13,-24,120,1,7,-1705,2,0,0,0,51.55555556,44,53.83536861
1004,130241,2018/4/15 0:00,2019/9/2 0:00,505,149,-999,47048.5,214,-907,31081.5,168,24,-1948,10,0,0,0,3.412162162,2,4.078501735
1004,131561,2018/4/23 0:00,2019/4/14 0:00,356,28,-111,29175,30,-4,220,1,0,0,0,0,0,0,13.18518519,10,10.58663391
1004,131829,2018/4/24 0:00,2019/8/25 0:00,488,23,-45,22048,24,-3,48,3,0,0,0,0,0,0,22.18181818,21.5,17.63683223
1004,132554,2018/4/28 0:00,2019/8/19 0:00,478,61,-960,35441,69,-758,24309,42,24,-2409,3,0,0,0,7.966666667,4.5,8.773001513
1004,133003,2018/5/2 0:00,2019/9/1 0:00,487,184,-898,51981,268,-772,24376,192,27,-2713,13,0,0,0,2.661202186,2,2.179129188
1004,133679,2018/5/8 0:00,2019/9/1 0:00,481,114,-949,50330,153,-772,31789,98,9,-2283,8,20,-1300,1,4.256637168,3,5.019922717
1004,133816,2018/5/11 0:00,2019/4/28 0:00,352,16,-40,7369,16,-29,4124,5,0,0,0,0,0,0,23.46666667,9,31.02658358
1004,135275,2018/6/11 0:00,2019/8/29 0:00,444,3,-12,1720,3,-10,910,1,0,0,0,0,0,0,222,222,6
1004,135389,2018/5/27 0:00,2018/5/27 0:00,0,1,-2,570,1,-2,570,1,0,0,0,0,0,0,\N,\N,\N
1004,136050,2018/5/17 0:00,2018/8/21 0:00,96,4,-14,7068.5,4,0,0,0,0,0,0,0,0,0,32,41,14.16568624
1004,137058,2018/5/23 0:00,2019/8/25 0:00,459,64,-293,20442.8,76,-197,8714.8,45,7,-637,3,0,0,0,7.285714286,4,6.839262402
1004,137748,2018/7/16 0:00,2018/8/20 0:00,35,4,-110,4605,4,-104,3860,2,0,0,0,0,0,0,11.66666667,14,3.299831646
1004,137975,2018/5/26 0:00,2019/8/31 0:00,462,16,-934,55323,17,-522,32475,12,0,0,0,0,0,0,30.8,20,28.39295687
1004,138504,2018/6/11 0:00,2018/12/31 0:00,203,4,-32,2409,4,-31,2109,3,0,0,0,0,0,0,67.66666667,68,43.68320298
1004,138999,2018/6/12 0:00,2019/8/31 0:00,445,36,-168,13644,41,-112,4479,20,0,0,0,0,0,0,12.71428571,7,18.57120879
1004,139820,2018/6/8 0:00,2019/6/19 0:00,376,5,-1578,133909,7,-1200,11040,1,0,0,0,0,0,0,94,91,39.56008089
1004,139911,2018/6/20 0:00,2019/8/30 0:00,436,17,-78,5372,21,-74,4302,18,0,0,0,0,0,0,27.25,24.5,24.72978973
1004,140192,2018/6/9 0:00,2019/8/29 0:00,446,105,-1191,53963.55,134,-931,34103.55,91,132,-5024,10,0,0,0,4.288461538,3,3.550929123
1004,141498,2018/6/21 0:00,2019/8/27 0:00,432,37,-77,34471,38,-1,80,1,1,-600,1,0,0,0,12,9,11.37736544
1004,141500,2018/6/19 0:00,2019/8/31 0:00,438,51,-256,11479,66,-195,5239,46,12,-1362,6,0,0,0,8.76,5,11.28460899
1004,141857,2018/7/1 0:00,2019/8/30 0:00,425,55,-704,30850,61,-534,19303,38,9,-1526,4,0,0,0,7.87037037,5,7.593970065
1004,141998,2018/6/22 0:00,2019/8/30 0:00,434,23,-56,24930,25,-2,70,1,2,-1560,1,0,0,0,19.72727273,12.5,21.38219697
1004,145256,2018/7/17 0:00,2019/8/31 0:00,410,61,-157,15952,69,-89,2407,37,0,0,0,2,-155,1,6.833333333,3,10.77213483
1004,145511,2018/7/22 0:00,2019/8/20 0:00,394,28,-59,4865,33,-16,930,13,5,-335,3,0,0,0,14.59259259,6,18.93117996
1004,146515,2018/7/26 0:00,2019/9/2 0:00,403,46,-176,59530,47,0,0,0,0,0,0,0,0,0,8.955555556,7,7.366457178
1004,146678,2018/7/28 0:00,2019/8/31 0:00,399,41,-278,11838,49,-248,4760,29,2,-580,2,0,0,0,9.975,4.5,20.18103999
1004,147615,2018/8/6 0:00,2019/8/25 0:00,384,37,-477,64506,41,-300,3000,1,0,0,0,0,0,0,10.66666667,8.5,9.89668856
1004,148715,2018/8/17 0:00,2018/12/10 0:00,115,7,-48,16790,8,0,0,0,0,0,0,0,0,0,19.16666667,10.5,17.35335382
1004,149072,2018/8/21 0:00,2019/8/25 0:00,369,26,-113,42972,31,0,0,0,4,-1920,2,0,0,0,14.76,12,9.852025173
1004,149793,2018/8/27 0:00,2019/8/28 0:00,366,46,-361,81423,48,-5,185,3,0,0,0,0,0,0,8.133333333,6,6.926920111
1004,150794,2018/9/7 0:00,2019/2/28 0:00,174,5,-9,5680,5,0,0,0,0,0,0,0,0,0,43.5,46.5,17.92344833
1004,151436,2018/9/13 0:00,2019/5/12 0:00,241,4,-42,5370,6,0,0,0,5,-1150,1,0,0,0,80.33333333,53,71.25696847
1004,151488,2018/10/2 0:00,2018/12/5 0:00,64,10,-82,0,11,-12,0,3,0,0,0,0,0,0,7.111111111,3,7.430334888
1004,151754,2018/9/17 0:00,2019/7/3 0:00,289,17,-42,8853,17,-20,1063,3,2,-1150,2,0,0,0,18.0625,14.5,16.52070198
1004,152907,2018/9/23 0:00,2018/9/23 0:00,0,1,-134,1758,3,-134,1758,3,0,0,0,0,0,0,\N,\N,\N
1004,153944,2018/10/10 0:00,2019/8/22 0:00,316,23,-35,12106,25,-3,116,2,0,0,0,1,-370,1,14.36363636,8.5,20.16645607
1004,154272,2018/10/7 0:00,2019/8/20 0:00,317,10,-18,13975,10,0,0,0,0,0,0,0,0,0,35.22222222,27,36.21472315
1004,155242,2018/10/15 0:00,2019/8/29 0:00,318,26,-47,3530,29,-36,1785,19,4,-580,4,0,0,0,12.72,9,11.84067566
1004,155628,2018/10/21 0:00,2019/7/28 0:00,280,42,-62,8319,50,-51,2399,39,4,-241,4,0,0,0,6.829268293,5,5.391512929
1004,156575,2018/10/26 0:00,2019/8/22 0:00,300,14,-42,16276,15,0,0,0,0,0,0,0,0,0,23.07692308,20,15.46938186
1004,161063,2018/11/19 0:00,2019/8/31 0:00,285,165,-1825,93743.84,277,-1602,64565.43,186,17,-4460,9,26,-2570,2,1.737804878,1,1.18353957
1004,163348,2018/12/8 0:00,2019/7/20 0:00,224,17,-92,3286,18,-55,1311,8,2,-620,2,0,0,0,14,8.5,14.5043097
1004,168589,2018/12/26 0:00,2019/9/1 0:00,249,36,-106,6599,41,-105,6329,40,0,0,0,0,0,0,7.114285714,4,10.4847411
1004,168939,2018/12/30 0:00,2019/9/1 0:00,245,42,-108,26263,48,-108,26263,48,0,0,0,0,0,0,5.975609756,4,5.58520609
1004,171097,2019/1/11 0:00,2019/1/11 0:00,0,1,-20,1060,2,0,0,0,0,0,0,0,0,0,\N,\N,\N
1004,171185,2019/1/12 0:00,2019/8/13 0:00,213,22,-117,6120,29,-106,4820,23,3,-674,2,0,0,0,10.14285714,4,15.90832581
1004,173129,2019/2/12 0:00,2019/9/1 0:00,201,7,-18,2099,9,-15,1059,7,1,-20,1,0,0,0,33.5,7,42.74244573
1004,173650,2019/1/27 0:00,2019/8/9 0:00,194,12,-82,8089,14,-25,1809,4,0,0,0,1,-280,1,17.63636364,15,17.40570819
1004,174791,2019/2/12 0:00,2019/8/3 0:00,172,9,-104,8256,11,-93,4936,5,0,0,0,0,0,0,21.5,18.5,13.56465997
1004,174911,2019/2/1 0:00,2019/9/2 0:00,213,35,-278,16794,43,-218,8998,22,1,-280,1,0,0,0,6.264705882,6,5.293218878
1004,175931,2019/2/21 0:00,2019/8/21 0:00,181,30,-157,6454,43,-149,3744,36,184,-5936,6,0,0,0,6.24137931,4,5.934441684
1004,176673,2019/2/22 0:00,2019/5/21 0:00,88,6,-254,5520,12,-209,3387,8,0,0,0,0,0,0,17.6,13,16.16910635
1004,177245,2019/2/27 0:00,2019/2/27 0:00,0,1,-106,1224,3,-98,1096,3,0,0,0,0,0,0,\N,\N,\N
